台灣頻道,#genre#
SPOTV 1,https://z88.ubtvfans.com/live/rx4/3037/34666a056c53fed3bdbba2f98ff4bdb2/index.m3u8
SPOTV 2,https://z88.ubtvfans.com/live/rx4/3038/20eaefb02e8fdf274ac4c90d7c744cbc/index.m3u8
Sport TV 1,https://z88.ubtvfans.com/live/rx1/1779/af3c2582a145776f0d35d1e96229c627/index.m3u8
Sport TV 2,https://z88.ubtvfans.com/live/rx1/1785/6422dd842ca3f805e2fa14b4767278f7/index.m3u8
Sport TV 3,https://z88.ubtvfans.com/live/rx1/2135/ef2e9ca7d4307a5cc6bdf6e17098a0a7/index.m3u8
紀實頻道,#genre#
亞洲旅遊,https://z88.ubtvfans.com/live/rx1/2299/bb58cd1b255f58c6cf970519b8713c14/index.m3u8
探索頻道,https://z88.ubtvfans.com/live/rx1/2817/c90dc5a2c0fdb1fcbd4cd0c79b96110b/index.m3u8
探索頻道,https://z88.ubtvfans.com/live/rx1/1035/0081cba3900d45c5a31c20b53ef72e28/index.m3u8
大陸尋奇,https://z88.ubtvfans.com/live/rx6/102/9e5a9c0636f4f9fbc9888e487df2058b/index.m3u8
TLC,https://z88.ubtvfans.com/live/rx4/2275/cc1eba5779124bd214ad0a7d8d9f88ff/index.m3u8
動物星球,https://z88.ubtvfans.com/live/rx1/367/eba980bb5160ef3f3b17794c7929d08c/index.m3u8
Fashion One,https://z88.ubtvfans.com/live/rx1/113/eb82e45f5b12858e1ec1d219fabfb779/index.m3u8
探索亞洲,https://z88.ubtvfans.com/live/rx1/306/40457770b1b221cc752c3b46e21975c6/index.m3u8
探索科學,https://z88.ubtvfans.com/live/rx1/343/4649e63dd450ef96bc471e8eae798f65/index.m3u8
Nat Geo WILD,https://z88.ubtvfans.com/live/rx6/388/fa128c38d0d9255eaaec931313ca4ab1/index.m3u8
國家野生（英）,https://z88.ubtvfans.com/live/rx1/1038/9b32fc6e57855ef8d8f0eec759f9ae0e/index.m3u8
CI罪案偵查,https://z88.ubtvfans.com/live/rx3/2303/5527d77ff702d784640fd822facf8cd5/index.m3u8
探索EVE,https://z88.ubtvfans.com/live/rx3/1036/05e8b60c96fd3d3c8a88389976a9612b/index.m3u8
TaiwanPlus,https://z88.ubtvfans.com/live/rx6/327/ebb005678777b3ac5065158017054331/index.m3u8
視納華仁紀實,https://z88.ubtvfans.com/live/rx1/91/fbf3ac800330583a2479794ad81148c5/index.m3u8
美食星球,https://z88.ubtvfans.com/live/rx1/3073/d86b0ec21887580d706afa6f903a80d9/index.m3u8
美食星球,https://z88.ubtvfans.com/live/rx1/1360/8cca5ec28ec40d22e3004f21432f7ee7/index.m3u8
EYE旅遊,https://z88.ubtvfans.com/live/rx1/1494/a4a29b4fabc1169a378f13ccee13e88b/index.m3u8
Travel Channel,https://z88.ubtvfans.com/live/rx6/63/0a571738d28fe4e2961c65ded61e2290/index.m3u8
探索動力DMAX,https://z88.ubtvfans.com/live/rx1/335/e0f32fb3c0eb7f4ffda974a354c02815/index.m3u8
Pet Club,https://z88.ubtvfans.com/live/rx1/368/649c4c56f424e2dd0fd31e60ba969932/index.m3u8
TV5MONDE STYLE,https://z88.ubtvfans.com/live/rx1/389/3eef601efdbdeb2c7209935e1df235b9/index.m3u8
動物世界,https://z88.ubtvfans.com/live/rx6/291/b895ba8d20deef2691c682478462d166/index.m3u8
Lifetime,https://z88.ubtvfans.com/live/rx1/246/c2f1bdafb6a4cc8800deca5e71ee3619/index.m3u8
法國時裝,https://z88.ubtvfans.com/live/rx3/2287/a999781167a6cc9754720051c0f4ffc9/index.m3u8
台灣啟示錄,https://z88.ubtvfans.com/live/rx6/2765/3d70da0bfdbfe742ef0311e20d797db3/index.m3u8
CCTV17,https://z88.ubtvfans.com/live/rx1/3260/1eb0ce21059a8e6090947afe226f3e43/index.m3u8
TLC,https://z88.ubtvfans.com/live/rx3/1533/ed4410c43ae2094bb66831a1b06b7c40/index.m3u8
National Geographic,https://z88.ubtvfans.com/live/rx6/294/7868630ad0bc70634068f8d708b87f21/index.m3u8
TLC Canada,https://z88.ubtvfans.com/live/rx4/1262/adc7d3ca892336cdf136b5486b00239f/index.m3u8
Food Network Canada,https://z88.ubtvfans.com/live/rx4/1265/5ed3c78b7575c60ebd1a0a3d77f013da/index.m3u8
History,https://z88.ubtvfans.com/live/rx3/1413/8e2baabe125b5f1520dfa7321c3a2c8d/index.m3u8
Food Network 英,https://z88.ubtvfans.com/live/rx3/1421/652b97a2d7d84b684627d693b4a28f58/index.m3u8
少兒頻道,#genre#
Bebefinn,https://z88.ubtvfans.com/live/rx6/489/61e04f306677de01b1b719e8a56e7352/index.m3u8
Leigha Marina,https://z88.ubtvfans.com/live/rx6/313/4396273dc2b1fbb9f3e4ef07af3b773c/index.m3u8
MOMO親子,https://z88.ubtvfans.com/live/rx1/2767/d49cd499a43d8527dce626e3b22480f3/index.m3u8
東森幼幼,https://z88.ubtvfans.com/live/rx1/371/e5a626d0c50b5b2ffc67d45f5573088f/index.m3u8
東森幼幼（備）,https://z88.ubtvfans.com/live/rx1/2771/f80a3de4ce304ed26c613af4bd3a171e/index.m3u8
東森亞洲呦呦,https://z88.ubtvfans.com/live/rx1/293/b97bce651c119e363f86476c45894e3c/index.m3u8
PBS KIDS,https://z88.ubtvfans.com/live/rx6/355/832e759e3f7448640a4e76beca5df5e7/index.m3u8
CN Asia,https://z88.ubtvfans.com/live/rx6/2768/a9a814d76242121e4f2cbe66a0ec41b5/index.m3u8
Nick Jr.,https://z88.ubtvfans.com/live/rx3/50/d99c73beac78ca613cac573ae7650726/index.m3u8
PAW Patrol,https://z88.ubtvfans.com/live/rx6/2226/84a753c3a559092b39949999414893aa/index.m3u8
Spidey,https://z88.ubtvfans.com/live/rx6/2270/624cb5cf1dae808a7ba07e188c5dbd2c/index.m3u8
Dreamworks,https://z88.ubtvfans.com/live/rx1/48/5c5c9aa7907a8da4fe48f9933cf8089d/index.m3u8
CN卡通,https://z88.ubtvfans.com/live/rx1/107/2a996b4eec8a67c34db592186cfc9754/index.m3u8
Curious George,https://z88.ubtvfans.com/live/rx6/173/da2b0d9c158691e834593898f1970126/index.m3u8
Gabby Dollhouse,https://z88.ubtvfans.com/live/rx6/1344/ff71c8464149758a6fc628ce4c87c479/index.m3u8
Animax,https://z88.ubtvfans.com/live/rx1/59/6e4b04eb1943932fa4fde49e3959bf43/index.m3u8
Bluey,https://z88.ubtvfans.com/live/rx6/143/8ff64aedd8f3248ca51b69a7c52feab0/index.m3u8
靖洋卡通,https://z88.ubtvfans.com/live/rx1/348/f46f118edd38e34cf5f65affac4835dd/index.m3u8
YOYO TV,https://z88.ubtvfans.com/live/rx6/340/02ccfece6444b964f8996cbe56ee28a5/index.m3u8
靖天卡通,https://z88.ubtvfans.com/live/rx1/344/f2b38611a7331b79c3a6810a1f009503/index.m3u8
i-Fun動漫,https://z88.ubtvfans.com/live/rx2/1127/fb9c792790b1ed7dd6ccccbd5895b458/index.m3u8
i-Fun動漫,https://z88.ubtvfans.com/live/rx1/2802/70127d837e2683d72eef709df830f83c/index.m3u8
達文西,https://z88.ubtvfans.com/live/rx3/68/362719c5d92bd192ea01bf1248e4a7fc/index.m3u8
Baby TV,https://z88.ubtvfans.com/live/rx6/1129/51c235219afea879cb992e48eb35a53f/index.m3u8
Treehouse,https://z88.ubtvfans.com/live/rx3/55/788583370cb33f8357308e1fdae5ee1c/index.m3u8
Nickj,https://z88.ubtvfans.com/live/rx3/53/ffb3409478def0980111668eb6526b85/index.m3u8
Disney,https://z88.ubtvfans.com/live/rx4/5/526e7c592240ed7623c9942596d61409/index.m3u8
Boomerang,https://z88.ubtvfans.com/live/rx1/57/94ddf08e5b6b1d886c8872d77f44f7cb/index.m3u8
Disney Junior,https://z88.ubtvfans.com/live/rx6/460/c5e394adee2681238a6f04b34d750090/index.m3u8
Hogi,https://z88.ubtvfans.com/live/rx6/2346/fcb4d0b53ac8c5b8500744bf8396a42e/index.m3u8
LiaChaCha,https://z88.ubtvfans.com/live/rx6/1399/b3e68239a18e9a5d501c8f5b43659248/index.m3u8
Phineas and Ferb,https://z88.ubtvfans.com/live/rx6/1098/848c9812046f0b479aacf9e590ac862f/index.m3u8
Talking Tom,https://z88.ubtvfans.com/live/rx6/2696/f5429c7dcbc4379ce7adb90f27502512/index.m3u8
Robocar POLI,https://z88.ubtvfans.com/live/rx6/298/9390a2156ab83bdeb5ff4d21f0d66bb5/index.m3u8
SpongeBob,https://z88.ubtvfans.com/live/rx6/1094/e825ce577b1e88f56fbaa5dfa9fc3a7b/index.m3u8
BABY LOONEY TUNES,https://z88.ubtvfans.com/live/rx6/2438/331e0cf6c9a0c22f9c9f375336f5dcc0/index.m3u8
朱妮托尼,https://z88.ubtvfans.com/live/rx6/2537/c19bc4d21ab421f6618aa48064e6786f/index.m3u8
Beep Beep,https://z88.ubtvfans.com/live/rx6/3015/f270d739f6e0bc11bb2095230e4563d5/index.m3u8
Winnie,https://z88.ubtvfans.com/live/rx6/3018/19d17c2b1a13b95b49abefe2cb0e1726/index.m3u8
The Amazing World of Elmore,https://z88.ubtvfans.com/live/rx6/456/7b1808bc48674799848603932039975a/index.m3u8
The Smurfs,https://z88.ubtvfans.com/live/rx6/454/6a1fe302962de6a4bcf782b26702ed26/index.m3u8
ChuChu,https://z88.ubtvfans.com/live/rx6/1562/968aa6f77c5a2c3b506e725c232a4226/index.m3u8
CCTV14,https://z88.ubtvfans.com/live/rx1/214/263d5992b4318745a17263662c242200/index.m3u8
CCTV14,https://z88.ubtvfans.com/live/rx1/2826/fc1ef9b4c5106eb2b21d13f671542472/index.m3u8
音樂宗教,#genre#
好消息,https://z88.ubtvfans.com/live/rx1/104/ee07571be25fcadb0ba2b662aef072db/index.m3u8
好消息2,https://z88.ubtvfans.com/live/rx1/363/4f45e054be8b9d43aef8e866812fd1dd/index.m3u8
Water Sounds,https://z88.ubtvfans.com/live/rx6/496/709bc467cf8a0cc6bb0fe36a886cf7d5/index.m3u8
Hits Radio,https://z88.ubtvfans.com/live/rx6/4/51324029bec78bf0503e147a2116bf7b/index.m3u8
Unbelievable Beauty,https://z88.ubtvfans.com/live/rx6/1002/5180bb60cce8e8fff5ba6c1291f4a269/index.m3u8
Relaxing Music,https://z88.ubtvfans.com/live/rx6/151/5ef336bd565834eaba4cade2cf350ebe/index.m3u8
Relaxing Jazz Piano,https://z88.ubtvfans.com/live/rx6/1351/3d435e4af416080cd5ca5512a4893615/index.m3u8
One World Radio,https://z88.ubtvfans.com/live/rx6/1153/1b8c54f4a2a59db9d4e20e1b90c485ba/index.m3u8
Mezzo Live,https://z88.ubtvfans.com/live/rx1/60/8793314eeab06f1a6c51ce220f3fa99b/index.m3u8
8FM,https://z88.ubtvfans.com/live/rx6/9/b60ff6abf03a07061d29ec189401731f/index.m3u8
Lofi Hip Hop,https://z88.ubtvfans.com/live/rx6/2350/c9f39fa9516a3a49adcfcab243c0b0f6/index.m3u8
Eight FM,https://z88.ubtvfans.com/live/rx6/1021/61d35c061c716d67cd7302aa875dbdf5/index.m3u8
自然の音,https://z88.ubtvfans.com/live/rx6/1138/4207cb431cab6e07620de8b3bcabd881/index.m3u8
4K Nature,https://z88.ubtvfans.com/live/rx6/1015/ae4b64e1e02381688c8315dc61725f1b/index.m3u8
Coffee Jazz,https://z88.ubtvfans.com/live/rx6/1019/8d5427dfe678b8cf87a050fdbc78208b/index.m3u8
Space Ambient,https://z88.ubtvfans.com/live/rx6/1005/2a6e9bbe0d3010cd16f46b5e04927a58/index.m3u8
Rolling Cam Venice,https://z88.ubtvfans.com/live/rx6/1007/3ecb1930e55701f32e4e0cee39d91ced/index.m3u8
大愛一臺,https://z88.ubtvfans.com/live/rx6/11/79c9c9e7e7068753ca822e3598e19eec/index.m3u8
大愛二臺,https://z88.ubtvfans.com/live/rx6/197/903a28d4e38b90dd8b75f5402dbb1fb4/index.m3u8
Baroque Live Music,https://z88.ubtvfans.com/live/rx6/1027/c211f3d6fe293e4d7152ac2cee5a8e2b/index.m3u8
唯心電視,https://z88.ubtvfans.com/live/rx1/1150/0021ffaf534756bb58442f068eff051a/index.m3u8
人間衛視,https://z88.ubtvfans.com/live/rx6/101/947b2d705ed64f1b240e2b90d6dfb58f/index.m3u8
Good Life Radio,https://z88.ubtvfans.com/live/rx6/1152/e9e7d82f2146997265dae55daf067874/index.m3u8
Rainy Jazz,https://z88.ubtvfans.com/live/rx6/1089/8fab10fdbdf0bfe252185d2a2fb9a2aa/index.m3u8
Deep House Radio,https://z88.ubtvfans.com/live/rx6/1090/353aa70a62a3f2c5a656fee9ca811c25/index.m3u8
Sleeping Music,https://z88.ubtvfans.com/live/rx6/1087/44b46f24742b89bb3a92dbdfd6d0093e/index.m3u8
Relaxing Piano Collection,https://z88.ubtvfans.com/live/rx6/1088/a61eb74265c6a3b0c8d7ffad76717b6e/index.m3u8
Trace Urban,https://z88.ubtvfans.com/live/rx1/1003/565b5263b2952757a4f53a3fc610b8ce/index.m3u8
佛衛慈悲台,https://z88.ubtvfans.com/live/rx6/1306/ead0dd62bc1bb64af19c80730806f8b2/index.m3u8
生命電視,https://z88.ubtvfans.com/live/rx3/1124/9570974b045c13b4da97f5e72c6dfbaa/index.m3u8
華藏電視,https://z88.ubtvfans.com/live/rx6/1053/d6d19fc3c82f8bde8922343ec0027587/index.m3u8
治愈音樂,https://z88.ubtvfans.com/live/rx6/1503/826513e8897154dd281dd9d8a237311e/index.m3u8
正德電視,https://z88.ubtvfans.com/live/rx6/42/756d37d270af848a56d4a7d3a926c744/index.m3u8
SupremeMasterTV,https://z88.ubtvfans.com/live/rx6/323/d5baa4b1937a9f8e30f811482c77e40e/index.m3u8
鳥鳴音樂,https://z88.ubtvfans.com/live/rx6/1407/894306f2b41aa85e2cdb6fd0e1e367d0/index.m3u8
Heavenly Harp Music,https://z88.ubtvfans.com/live/rx6/2540/6b27c84e9d8b03571ed8e0638c190d0f/index.m3u8
大陸頻道,#genre#
CCTV1,https://z88.ubtvfans.com/live/rx1/2305/1723a01fe0caa8e902697b6e6bc8835b/index.m3u8
CCTV1,https://z88.ubtvfans.com/live/rx1/200/e5159301cd4aaf84a7f39915d463a106/index.m3u8
CCTV2,https://z88.ubtvfans.com/live/rx1/201/3dfb74fc77a8963de811af79f066766a/index.m3u8
CCTV2,https://z88.ubtvfans.com/live/rx1/2763/d09f8cc20e776c222438f52476bab03a/index.m3u8
CCTV3,https://z88.ubtvfans.com/live/rx3/202/fc79bd267d53db86c843141d79588ab3/index.m3u8
CCTV3,https://z88.ubtvfans.com/live/rx1/2808/e578de4d2e8526214c8ae839d9ad4f2d/index.m3u8
CCTV4,https://z88.ubtvfans.com/live/rx6/248/eddc8a9edeb7d06a4cd9491ff1c4c4a4/index.m3u8
CCTV4,https://z88.ubtvfans.com/live/rx3/203/a90506bab6678c2b41ef34ae66a04425/index.m3u8
CCTV4,https://z88.ubtvfans.com/live/rx1/2764/5dab88f91c31d691a2ec082226404cf1/index.m3u8
CCTV5,https://z88.ubtvfans.com/live/rx1/204/7eb3bfaf347e514a453b161277aa01f3/index.m3u8
CCTV5plus,https://z88.ubtvfans.com/live/rx1/205/a3c053d370dcaa176979fea3ca8f4727/index.m3u8
CCTV5,https://z88.ubtvfans.com/live/rx1/2760/2bf7da16801967343db750087c1626e2/index.m3u8
CCTV5plus,https://z88.ubtvfans.com/live/rx1/2759/78abaaa94e5e5b85ca7e9c554abb50d1/index.m3u8
CCTV6,https://z88.ubtvfans.com/live/rx1/206/716166af946aec977e0927c8ea839ef4/index.m3u8
CCTV6,https://z88.ubtvfans.com/live/rx1/2758/8cb61b011e12f5097b0708e3a1913bb6/index.m3u8
CCTV7,https://z88.ubtvfans.com/live/rx1/207/fbf3076f0799ad0c7a8076e3dd519183/index.m3u8
CCTV7,https://z88.ubtvfans.com/live/rx1/2757/a75508a147ffe80a289d9674f341441d/index.m3u8
CCTV8,https://z88.ubtvfans.com/live/rx1/208/ba233f109d2e38e7b5002b272037ef25/index.m3u8
CCTV8,https://z88.ubtvfans.com/live/rx1/2756/3264b53dafea8b85576d0327cc68a6c8/index.m3u8
CCTV9,https://z88.ubtvfans.com/live/rx1/2308/d5f24365ec1d7a9eba4f0c8fcaa8e6bf/index.m3u8
CCTV9,https://z88.ubtvfans.com/live/rx1/209/3c965ed1ff26036474304af0141290d5/index.m3u8
CCTV10,https://z88.ubtvfans.com/live/rx1/210/56c183779b6b878fb60ca5ffe2540537/index.m3u8
CCTV11,https://z88.ubtvfans.com/live/rx1/2809/051aa52636e0fbb18afd77d5135be8d0/index.m3u8
CCTV11,https://z88.ubtvfans.com/live/rx1/211/38b8233ac67e474eff44b4acacf8cca2/index.m3u8
CCTV12,https://z88.ubtvfans.com/live/rx1/212/f164da7125d898d80a9fecc962ac33b2/index.m3u8
CCTV12,https://z88.ubtvfans.com/live/rx3/2755/f9c4e398e4d37cc801b31981ab3f48ef/index.m3u8
CCTV13,https://z88.ubtvfans.com/live/rx1/213/fe831ab5e14805db740234eeb71234e2/index.m3u8
CCTV13,https://z88.ubtvfans.com/live/rx1/2754/6af3790526c998efb530dbc9753488ed/index.m3u8
CCTV14,https://z88.ubtvfans.com/live/rx1/214/263d5992b4318745a17263662c242200/index.m3u8
CCTV14,https://z88.ubtvfans.com/live/rx1/2826/fc1ef9b4c5106eb2b21d13f671542472/index.m3u8
CCTV15,https://z88.ubtvfans.com/live/rx1/215/562a1f212b712c779fac331d3664117a/index.m3u8
CCTV16,https://z88.ubtvfans.com/live/rx1/2821/14c772528190ef8ce2b48e611b41e877/index.m3u8
CCTV17,https://z88.ubtvfans.com/live/rx1/3260/1eb0ce21059a8e6090947afe226f3e43/index.m3u8
浙江卫视,https://z88.ubtvfans.com/live/rx1/217/879c4687fab5233ef907c474bd445ace/index.m3u8
江苏卫视,https://z88.ubtvfans.com/live/rx1/218/de26a021175af7cdc84af7e842ed4c6e/index.m3u8
江苏卫视,https://z88.ubtvfans.com/live/rx1/2829/077e7af98e1de16de437dc2b20634eb0/index.m3u8
南方卫视,https://z88.ubtvfans.com/live/rx1/219/a4076aa3ad46738502de3ef24ca930cd/index.m3u8
北京卫视,https://z88.ubtvfans.com/live/rx1/220/15dbb7b4a0ee4653b022f4913e885bbf/index.m3u8
北京衛視,https://z88.ubtvfans.com/live/rx1/221/36dfb6f3ec224e586e6cc39529b82866/index.m3u8
广东卫视,https://z88.ubtvfans.com/live/rx1/231/4af913dbb7327724e4dfeaf41bfed24d/index.m3u8
广东卫视,https://z88.ubtvfans.com/live/rx1/1499/146020831c5118e1fad955a8c38fc03f/index.m3u8
东方卫视,https://z88.ubtvfans.com/live/rx1/224/8f16b6bc7c2356bca2f95795fb18625d/index.m3u8
河南卫视,https://z88.ubtvfans.com/live/rx1/225/037819bb33d6b7e900acc8e2302c1401/index.m3u8
湖南卫视,https://z88.ubtvfans.com/live/rx1/3228/98066e863b900d30e6549507037d6da2/index.m3u8
湖南卫视,https://z88.ubtvfans.com/live/rx1/226/55a22545744461ea0ae4b1df0869aade/index.m3u8
湖北卫视,https://z88.ubtvfans.com/live/rx1/3229/025906697c0aaea83a023054a264228e/index.m3u8
湖北卫视,https://z88.ubtvfans.com/live/rx1/227/068b04781b056d2c3151648287ed6517/index.m3u8
东南卫视,https://z88.ubtvfans.com/live/rx1/228/df0d0f989d2e07d9530a01d006320ea7/index.m3u8
辽宁卫视,https://z88.ubtvfans.com/live/rx1/229/d82f9e1c481058d83aa4077519fe70c7/index.m3u8
深圳卫视,https://z88.ubtvfans.com/live/rx1/230/8e55252956b8db62fe71f0213262c4ad/index.m3u8
深圳卫视,https://z88.ubtvfans.com/live/rx1/3230/8b3ebb84d68a8ff94edb62deeaa73eb3/index.m3u8
安徽卫视,https://z88.ubtvfans.com/live/rx1/232/37d076720cf1b27245d46398e1ccaef2/index.m3u8
安徽卫视,https://z88.ubtvfans.com/live/rx1/2830/0756db513462a155152f0035fa665357/index.m3u8
四川卫视,https://z88.ubtvfans.com/live/rx1/233/51e0ac8ddef10dc81035c0ea50fa3afc/index.m3u8
山东卫视,https://z88.ubtvfans.com/live/rx1/234/19b243d3561bf3f7f8e9367065c9f44d/index.m3u8
青田電視台,https://z88.ubtvfans.com/live/rx3/2295/ff7b3dbe71946107d166217b4a83db2f/index.m3u8
天津衛視,https://z88.ubtvfans.com/live/rx1/1093/adeb7b360467105c8d33e687502e109b/index.m3u8
江西衛視,https://z88.ubtvfans.com/live/rx1/1097/6e9413a31431921c54782277b6fb20bd/index.m3u8
新疆衛視,https://z88.ubtvfans.com/live/rx1/1026/f132bd0fa604fc62e3dac4fee0c20ec2/index.m3u8
にっぽん,#genre#
JapaNews24,https://z88.ubtvfans.com/live/rx6/425/2068e40104b77f2e3a1e14c002c9f2a3/index.m3u8
スカイA,https://z88.ubtvfans.com/live/rx3/2433/e687bebb1299d18ef8b27e047fdf9e89/index.m3u8
日テレニュース24,https://z88.ubtvfans.com/live/rx3/292/0272a8bbca67debc5bac5a842d7dc0ce/index.m3u8
フジone,https://z88.ubtvfans.com/live/rx3/2300/3668bc94dca6df493f680745ccef14a3/index.m3u8
フジ two,https://z88.ubtvfans.com/live/rx3/2301/c649df449f8b36c5dcc92c40c66e00dd/index.m3u8
フジ next,https://z88.ubtvfans.com/live/rx3/2750/e5be4b1847452885f9864798051512af/index.m3u8
KANSAI News24,https://z88.ubtvfans.com/live/rx6/247/e5a4ff0b5854421b891ec4f4f4eef8e9/index.m3u8
メ～テレNEWS,https://z88.ubtvfans.com/live/rx6/245/9ca001fc38d729275711a30614f6318b/index.m3u8
広島ニュース,https://z88.ubtvfans.com/live/rx6/1095/cfb01c5e12ccb70f0277385882b36cfd/index.m3u8
TBS NEWS,https://z88.ubtvfans.com/live/rx6/1096/f9beca73953154322f40e56916eab863/index.m3u8
RKB NEWS 24,https://z88.ubtvfans.com/live/rx6/1043/73edc9c1f75848b1bb19da4fcc0e4b6e/index.m3u8
STV NEWS,https://z88.ubtvfans.com/live/rx6/1500/d383a16db259a7de14fdad9ba92757f5/index.m3u8
テレ朝チャンネル1,https://z88.ubtvfans.com/live/rx3/2271/56bebca2a300acaa9c664ae41ac3de4e/index.m3u8
テレ朝チャンネル2,https://z88.ubtvfans.com/live/rx3/2344/b08208e6d43c31ac93bdc048578594d1/index.m3u8
スポーツライブ＋,https://z88.ubtvfans.com/live/rx3/2343/4dbfaacc230c613f89b67d475b6a335c/index.m3u8
読売テレビ,https://z88.ubtvfans.com/live/rx3/198/904d9f314f8dc5be9228b3799cc8b309/index.m3u8
関西テレビ,https://z88.ubtvfans.com/live/rx3/235/17fdb446f1f3fef9d3750554f1bb8205/index.m3u8
BS日テレ,https://z88.ubtvfans.com/live/rx3/240/8ac92025bc158f000a61789ed081d090/index.m3u8
BS朝日,https://z88.ubtvfans.com/live/rx3/241/f674dcda73b16d3202d2e7cc5a51d096/index.m3u8
BS-TBS,https://z88.ubtvfans.com/live/rx3/242/06dd2087efb42155557c0a19ee89ca11/index.m3u8
BSテレビ東京,https://z88.ubtvfans.com/live/rx3/243/ad6c13aa56ba2f6cd8418278b1f59c70/index.m3u8
SATVニュース,https://z88.ubtvfans.com/live/rx6/1594/8a452238e33be22fdd0a634882976aee/index.m3u8
BSフジ,https://z88.ubtvfans.com/live/rx3/244/56fcb71187369794e7c7f8fc9a0e3b64/index.m3u8
旅チャンネル,https://z88.ubtvfans.com/live/rx3/2304/9cd124acffb2119fe8ca1d7b028b4058/index.m3u8
RCC NEWS,https://z88.ubtvfans.com/live/rx6/421/933b7be99846acb8f6a4d27d4e48999c/index.m3u8
TOKYO MX 1,https://z88.ubtvfans.com/live/rx3/2204/a701b15837d4238c90742bf08516184b/index.m3u8
TOKYO MX 2,https://z88.ubtvfans.com/live/rx3/2205/426cd09068d8d3e34d0f9213838da9b8/index.m3u8
朝日放送テレビ,https://z88.ubtvfans.com/live/rx3/237/4c92329e241f9b55ed930487e5cd0598/index.m3u8
時代劇専門チャンネル,https://z88.ubtvfans.com/live/rx3/287/2ea4a0d739a13b97428bd3032517f4d5/index.m3u8
TV Tokyo,https://z88.ubtvfans.com/live/rx3/123/b829aa3b50a5df7817938de0d26a3840/index.m3u8
J SPORTS 1,https://z88.ubtvfans.com/live/rx3/129/a6d710c192bbc1f370bd6876155f39d8/index.m3u8
J SPORTS 2,https://z88.ubtvfans.com/live/rx3/130/9eb1f9eaf5638b3f95a19476578d81ec/index.m3u8
J SPORTS 3,https://z88.ubtvfans.com/live/rx3/131/8c03fa852e919f09f75e4da92ef2fe58/index.m3u8
J SPORTS 4,https://z88.ubtvfans.com/live/rx3/132/3da9703475611365848ece1766e66d91/index.m3u8
ABC朝日,https://z88.ubtvfans.com/live/rx3/127/7c76eae47219316f463248a26f276c2d/index.m3u8
FU JI,https://z88.ubtvfans.com/live/rx3/122/ad89305a0971c19e3980f5b9a743ca36/index.m3u8
テレビ東京,https://z88.ubtvfans.com/live/rx3/2202/81aade711374da891d3577566e7f2984/index.m3u8
フジテレビ,https://z88.ubtvfans.com/live/rx3/2203/3a8f232b9dd8455ecf57226e4dde1007/index.m3u8
テレビ朝日,https://z88.ubtvfans.com/live/rx3/125/aa2e75fe89a27d2c0dc4b78db526d8ab/index.m3u8
大阪TV,https://z88.ubtvfans.com/live/rx3/126/cc620b7bcf661f9162d034641e4b13b9/index.m3u8
WOWOWプライム,https://z88.ubtvfans.com/live/rx3/133/90381f14de25d746f81193f52b9cdeaa/index.m3u8
WOWOWライブ,https://z88.ubtvfans.com/live/rx3/134/a6005da68fd09a98129bb693c7dbf5c2/index.m3u8
WOWOWシネマ,https://z88.ubtvfans.com/live/rx3/135/896f5dc9d90c30cd367cb34d33a685f7/index.m3u8
スターチャンネル1,https://z88.ubtvfans.com/live/rx3/136/b7fe67fe974088c8e6aab9730270e88f/index.m3u8
日本テレビ,https://z88.ubtvfans.com/live/rx3/119/a820cecf2223f86559337aaaa9a5f8da/index.m3u8
毎日放送,https://z88.ubtvfans.com/live/rx3/199/fd688a611779c50012912fc23082b690/index.m3u8
ゴルフネットワーク,https://z88.ubtvfans.com/live/rx3/249/973ce7b4070ffeded7e60161ee3da90b/index.m3u8
HTB北海道,https://z88.ubtvfans.com/live/rx6/39/aaac3c4278877be6bd54b4696ca6c025/index.m3u8
日テレG+,https://z88.ubtvfans.com/live/rx3/2298/0545d4fb69769c9c007d8d2049abe83f/index.m3u8
GAORA SPORTS,https://z88.ubtvfans.com/live/rx3/296/f70cf1ca80ad3d4a7cecbb810d6caa57/index.m3u8
TBS,https://z88.ubtvfans.com/live/rx3/124/be7a3340f9b1303378f0748cd8748906/index.m3u8
TBS,https://z88.ubtvfans.com/live/rx3/2201/9fae49b344edf4c0b23e7c78670ee1db/index.m3u8
アニマックス,https://z88.ubtvfans.com/live/rx3/139/8b403025548619e008c367d8c35fbbd4/index.m3u8
グリーンチャンネル,https://z88.ubtvfans.com/live/rx3/140/041aaeb3bf845777aed9785a8fa01a29/index.m3u8
キッズステーション,https://z88.ubtvfans.com/live/rx3/289/41f305b525767b7ad04f5a2c1854bc3f/index.m3u8
静岡ニュース,https://z88.ubtvfans.com/live/rx6/297/bc2eac68191913bd6fee8748ae186df4/index.m3u8
MUSIC ON! TV,https://z88.ubtvfans.com/live/rx3/288/595fc7863964c3078e6d8da616d56882/index.m3u8
QVCライブ,https://z88.ubtvfans.com/live/rx6/2218/5669fbf08c3e479a343ddbe3660740b9/index.m3u8
BS日本映画専門Ch,https://z88.ubtvfans.com/live/rx3/2219/a4bd82dd4601006c9a04c9b7bcb65acb/index.m3u8
Discovery Japan,https://z88.ubtvfans.com/live/rx3/290/cfe10489c892b1dc958d04d58d8dd532/index.m3u8
